Objects,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,
,,Global Angle PHIL_ROBOT_01:PHIL_ROBOT_01,,,,,,Global Angle TAG_07:TAG_07,,,,,,Global Angle TAG_11:TAG_11,,,,,,Global Angle TAG_12:TAG_12,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1241,0,0.0551272,0.0306299,2.64365,-265.354,124.208,264.923,-0.268129,0.00557594,0.00684951,-16.4548,2367.06,1273.08,-0.00670278,-0.0216793,0.114317,999.082,-1219.56,732.047,-1.72206,2.2343,1.39864,-1205.51,-1252.32,547.82
1242,0,0.0565931,0.0297581,2.64315,-268.005,116.532,264.947,-0.271658,0.00562539,0.0076193,-16.4503,2366.92,1273.1,-0.0067245,-0.0234688,0.118169,999.496,-1219.76,731.909,-1.72268,2.23324,1.39478,-1205.47,-1252.33,547.867
1243,0,0.0539232,0.0297634,2.64341,-270.615,108.953,264.977,-0.272898,0.00586227,0.00726936,-16.4368,2366.83,1273.16,-0.0177315,0.00188873,0.0357664,991.232,-1215.4,734.373,-1.72409,2.23428,1.39608,-1205.48,-1252.36,547.873
1244,0,0.0572137,0.0301572,2.64289,-273.413,101.42,265.037,-0.269955,0.00561699,0.00691621,-16.4319,2366.99,1273.11,-0.0161924,-0.034835,0.0927151,998.194,-1217.69,733.279,-1.72376,2.23421,1.39577,-1205.48,-1252.35,547.86
1245,0,0.0554179,0.0301501,2.64429,-276.05,93.7724,265.038,-0.278197,0.00578228,0.00761241,-16.3989,2366.76,1273.1,-0.00998175,-0.0218002,0.0955046,997.758,-1218.08,732.987,-1.72254,2.23478,1.39493,-1205.48,-1252.39,547.812
1246,0,0.0604281,0.0290673,2.64348,-278.867,86.1595,265.019,-0.267504,0.00582999,0.00797808,-16.4299,2367.04,1273.11,-0.018494,0.00155647,0.0366607,991.292,-1215.52,734.308,-1.72324,2.23318,1.39672,-1205.49,-1252.35,547.828
1247,0,0.0586452,0.0296553,2.64391,-281.624,78.6343,265.041,-0.273938,0.00544211,0.00675227,-16.4225,2366.84,1273.15,-0.023858,-0.0110712,0.0374694,991.935,-1215.59,734.276,-1.72186,2.23454,1.39655,-1205.47,-1252.29,547.895
1248,0,0.0572531,0.0290836,2.64542,-284.438,71.1173,265.012,-0.267528,0.00571175,0.00720721,-16.4502,2367,1273.1,-0.0280219,-0.0145436,0.034774,991.889,-1215.54,734.323,-1.72289,2.23374,1.39759,-1205.48,-1252.36,547.866
1249,0,0.0624387,0.0290792,2.64444,-287.105,63.6152,265.026,-0.27297,0.00568571,0.00746613,-16.4623,2366.85,1273.1,-0.0143545,-0.00205942,0.0301755,990.895,-1214.95,734.12,-1.72206,2.233,1.39652,-1205.49,-1252.34,547.846
1250,0,0.0588178,0.0276572,2.64463,-289.884,55.8886,265.177,-0.272869,0.00565915,0.00775587,-16.448,2366.91,1273.12,-0.0121485,-0.0354882,0.108086,998.698,-1217.76,733.199,-1.72295,2.23484,1.39522,-1205.48,-1252.32,547.847
1251,0,0.0587139,0.0297242,2.64478,-292.744,48.2887,265.124,-0.273448,0.00569026,0.00724428,-16.4054,2366.93,1273.08,-0.00736919,-0.0321941,0.113909,999.105,-1218.06,732.986,-1.72291,2.23455,1.39607,-1205.49,-1252.39,547.827
1252,0,0.0640715,0.0295781,2.6446,-295.377,40.5465,265.188,-0.270937,0.00561392,0.0071285,-16.445,2367.01,1273.12,-0.0170779,0.00271083,0.0366899,991.291,-1215.46,734.372,-1.72105,2.23427,1.39633,-1205.47,-1252.33,547.88
1253,0,0.0609024,0.0277974,2.64557,-298.315,32.873,265.227,-0.268128,0.00571113,0.00745202,-16.4628,2367.01,1273.13,-0.021526,-0.00747839,0.0373508,991.788,-1215.5,734.276,-1.72439,2.23499,1.39637,-1205.5,-1252.32,547.861
1254,0,0.060905,0.0280691,2.64582,-301.112,25.3736,265.155,-0.271327,0.00558195,0.00742703,-16.4356,2366.92,1273.12,-0.0282393,-0.0206486,0.0365867,992.413,-1215.36,733.83,-1.72252,2.2332,1.39564,-1205.47,-1252.35,547.838
1255,0,0.0659,0.0276535,2.64672,-303.641,17.7793,265.12,-0.274398,0.00573334,0.00703182,-16.4678,2366.83,1273.12,-0.0173805,0.00268305,0.0364936,991.269,-1215.46,734.379,-1.72205,2.23453,1.39647,-1205.49,-1252.38,547.849
1256,0,0.0588992,0.0275559,2.64823,-306.357,10.5967,265.054,-0.269961,0.00577934,0.00714661,-16.4402,2366.97,1273.09,-0.00947939,0.0110123,0.0483102,991.99,-1215.67,734.209,-1.72346,2.23496,1.39552,-1205.48,-1252.35,547.852
1257,0,0.064047,0.0268691,2.649,-308.816,3.28683,265.03,-0.272057,0.00541171,0.00758143,-16.4291,2366.91,1273.12,-0.00388087,0.0158738,0.0585239,992.635,-1216.23,734.004,-1.72421,2.23418,1.39391,-1205.47,-1252.32,547.85
1258,0,0.054534,0.0337639,2.64133,-309.767,-4.03536,264.39,-0.26959,0.00563771,0.00704401,-16.4621,2366.96,1273.14,-0.0185325,-0.00395592,0.0303355,990.844,-1215.27,734.107,-1.72386,2.23417,1.3963,-1205.5,-1252.33,547.869
1259,0,0.0580468,0.0328371,2.64404,-312.116,-11.0556,264.531,-0.27353,0.00535496,0.00727877,-16.4583,2366.8,1273.17,-0.0197463,-0.0375797,0.087305,997.827,-1217.45,733.425,-1.72296,2.23453,1.39453,-1205.46,-1252.32,547.898
1260,0,0.0520717,0.0343968,2.64504,-314.179,-18.2166,264.52,-0.273603,0.00570795,0.00733044,-16.4379,2366.89,1273.1,-0.00179315,-0.0281108,0.145523,1001.91,-1220.99,731.202,-1.7222,2.2345,1.39674,-1205.51,-1252.35,547.809
1261,0,0.0534675,0.032421,2.6474,-316.348,-25.1655,264.638,-0.271901,0.00600739,0.00731175,-16.4421,2366.91,1273.08,-0.0176729,0.00197895,0.0367554,991.305,-1215.57,734.282,-1.72115,2.23396,1.39833,-1205.49,-1252.36,547.798
1262,0,0.0498649,0.0351654,2.64929,-318.333,-31.9548,264.748,-0.273151,0.00589437,0.00730015,-16.4362,2366.89,1273.1,-0.0174731,0.00271662,0.0363119,991.282,-1215.43,734.379,-1.72363,2.23395,1.39486,-1205.49,-1252.35,547.834
1263,0,0.0562689,0.0334168,2.65261,-320.199,-38.8703,264.901,-0.269498,0.0057867,0.00694515,-16.4436,2366.99,1273.09,-0.0185221,0.00143984,0.0367268,991.321,-1215.53,734.294,-1.72319,2.2336,1.39722,-1205.49,-1252.34,547.852
1264,0,0.0549159,0.0353479,2.65401,-321.817,-45.6167,264.835,-0.271365,0.00571245,0.00754236,-16.4248,2366.93,1273.16,-0.0266861,-0.0136749,0.0362186,991.995,-1215.56,734.297,-1.72476,2.23573,1.39324,-1205.45,-1252.33,547.91
1265,0,0.0566305,0.0345756,2.65753,-323.588,-52.3298,264.976,-0.27027,0.00554358,0.00720969,-16.4305,2366.98,1273.14,-0.0388475,-0.0362445,0.0308306,992.246,-1215.88,733.786,-1.72452,2.23434,1.396,-1205.5,-1252.3,547.872
1266,0,0.0563555,0.0339484,2.66114,-325.076,-59.0708,264.943,-0.272533,0.00589714,0.00732825,-16.4391,2366.87,1273.13,-0.0322113,-0.0317671,0.0586413,994.557,-1216.93,733.537,-1.7221,2.23509,1.39597,-1205.51,-1252.38,547.84
1267,0,0.0538358,0.0334078,2.66315,-326.29,-65.6372,264.896,-0.271841,0.00565434,0.00743259,-16.4675,2366.97,1273.09,,,,,,,-1.722,2.23498,1.39631,-1205.49,-1252.35,547.808
1268,0,0.0529896,0.0342487,2.66706,-327.767,-72.1693,265.167,-0.269565,0.00547228,0.00697174,-16.4531,2367.01,1273.06,,,,,,,-1.72244,2.23454,1.39502,-1205.48,-1252.36,547.841
1269,0,0.0547355,0.0348865,2.67086,-328.919,-78.7237,265.36,-0.268743,0.00587933,0.00679139,-16.4668,2366.91,1273.18,,,,,,,-1.72129,2.23205,1.3974,-1205.48,-1252.31,547.874
1270,0,0.0511907,0.0357655,2.67418,-329.94,-85.2791,265.347,-0.267897,0.00555956,0.00720793,-16.4441,2367.06,1273.08,,,,,,,-1.7231,2.23455,1.39641,-1205.46,-1252.36,547.858
1271,0,0.0522535,0.0342475,2.67858,-330.872,-91.8448,265.358,-0.27427,0.00587123,0.00728874,-16.4139,2366.91,1273.11,,,,,,,-1.72315,2.23392,1.39602,-1205.48,-1252.33,547.814
1272,0,0.050704,0.036021,2.6839,-331.657,-98.3678,265.432,-0.270347,0.00571757,0.00683885,-16.4193,2366.91,1273.11,,,,,,,-1.72357,2.23421,1.39698,-1205.5,-1252.35,547.833
1273,0,0.0564026,0.0350454,2.68855,-332.385,-104.787,265.359,-0.27064,0.00581255,0.00766036,-16.4448,2366.97,1273.04,0.111928,0.111566,0.211771,1002.12,-1220.77,730.063,-1.72278,2.23369,1.39711,-1205.5,-1252.35,547.82
1274,0,0.0548596,0.0358564,2.69441,-332.928,-111.268,265.648,-0.269325,0.00553774,0.00728821,-16.3899,2366.96,1273.13,0.108658,0.111859,0.202483,1001.43,-1220.52,730.55,-1.72365,2.2342,1.39341,-1205.45,-1252.29,547.891
1275,0,0.0567936,0.0357524,2.69943,-333.305,-117.665,265.616,-0.269433,0.00570634,0.00742763,-16.4401,2366.95,1273.13,0.10341,0.102888,0.204103,1001.87,-1220.77,730.335,-1.724,2.23372,1.39622,-1205.49,-1252.33,547.884
1276,0,0.0471192,0.0371571,2.70538,-333.635,-124.027,265.72,-0.27353,0.00576084,0.00740688,-16.4112,2366.8,1273.14,-0.0181645,0.00242316,0.036523,991.293,-1215.51,734.378,-1.72173,2.23379,1.39739,-1205.52,-1252.36,547.815
1277,0,0.0546694,0.0334785,2.71019,-333.648,-130.374,265.797,-0.27419,0.00536488,0.00718077,-16.4265,2366.86,1273.1,-0.0170484,0.00150934,0.0359122,991.432,-1215.19,734.188,-1.72259,2.2346,1.39671,-1205.49,-1252.33,547.81
1278,0,0.0529952,0.0364749,2.71668,-333.751,-136.823,265.707,-0.270687,0.00562525,0.00732221,-16.4225,2367,1273.08,-0.0163425,0.00129872,0.0361505,991.472,-1215.17,734.101,-1.72244,2.23427,1.39461,-1205.47,-1252.33,547.863
1279,0,0.0541124,0.0342174,2.72336,-333.753,-143.292,265.398,-0.269443,0.00558627,0.00718798,-16.4396,2366.98,1273.13,-0.0180945,0.0014466,0.0366833,991.316,-1215.51,734.264,-1.7228,2.23263,1.39663,-1205.5,-1252.32,547.83
1280,0,0.0517925,0.036336,2.72895,-333.554,-149.691,265.825,-0.267509,0.00537473,0.00645174,-16.4373,2367.05,1273.12,-0.0204113,-0.0102816,0.0367841,992.062,-1215.15,733.932,-1.72455,2.23439,1.39612,-1205.47,-1252.35,547.921
1281,0,0.0506348,0.0366176,2.73552,-333.307,-156.006,265.754,-0.270035,0.00564002,0.00710368,-16.4172,2366.99,1273.15,-0.0287475,-0.0219558,0.0368759,992.489,-1215.4,733.78,-1.72303,2.23421,1.39653,-1205.5,-1252.34,547.839
1282,0,0.0573822,0.0252721,2.744,-336.918,-133.838,282.54,-0.274259,0.00604418,0.00788792,-16.4163,2366.88,1273.1,-0.0186033,0.00219727,0.0365354,991.309,-1215.57,734.354,-1.723,2.23398,1.39535,-1205.47,-1252.37,547.811
1283,0,0.0590749,0.0252807,2.75165,-336.428,-140.267,282.376,-0.271883,0.00561864,0.0068669,-16.4389,2366.89,1273.17,-0.0203421,-0.00975028,0.0366836,992.023,-1215.16,733.98,-1.7225,2.23251,1.39743,-1205.5,-1252.32,547.872
1284,0,0.0564581,0.0268708,2.75689,-335.796,-146.461,282.335,-0.268723,0.00560792,0.00714302,-16.4268,2367.05,1273.08,-0.0277979,-0.0168221,0.03753,992.241,-1215.71,734.194,-1.72333,2.23464,1.39346,-1205.45,-1252.29,547.872
1285,0,0.0508474,0.0361136,2.76389,-331.507,-181.185,265.796,-0.266582,0.00531985,0.00726671,-16.4535,2367.03,1273.12,-0.0163897,0.000736905,0.0355669,991.376,-1215.15,734.466,-1.72293,2.2331,1.39793,-1205.5,-1252.31,547.918
1286,0,0.0550356,0.0360307,2.77035,-330.485,-187.331,265.801,-0.271916,0.00565589,0.00696048,-16.4621,2366.97,1273.07,-0.0233438,-0.011509,0.0378051,991.983,-1215.61,734.115,-1.72477,2.23461,1.39456,-1205.49,-1252.34,547.866
1287,0,0.047555,0.0360411,2.77713,-330.008,-193.419,265.809,-0.270028,0.00559715,0.00694829,-16.4273,2366.95,1273.07,-0.0286779,-0.0218311,0.0370102,992.477,-1215.46,733.767,-1.72278,2.23435,1.39821,-1205.5,-1252.39,547.823
1288,0,0.0516752,0.0358135,2.78569,-328.84,-199.196,265.874,-0.2771,0.00582267,0.00706911,-16.4107,2366.75,1273.11,-0.0167173,0.0023673,0.037444,991.338,-1215.55,734.228,-1.7213,2.23464,1.39532,-1205.49,-1252.36,547.771
1289,0,0.053321,0.0365723,2.79136,-327.839,-204.993,266.227,-0.268929,0.00558615,0.00683402,-16.4212,2366.98,1273.16,-0.0206883,-0.00699738,0.0378722,991.82,-1215.51,734.252,-1.72224,2.23307,1.39758,-1205.49,-1252.3,547.872
1290,0,0.0498358,0.0371427,2.79988,-326.816,-210.775,265.985,-0.270156,0.00556412,0.00732747,-16.4317,2366.96,1273.17,-0.027729,-0.0155351,0.0371433,992.14,-1215.66,734.247,-1.72284,2.2344,1.39597,-1205.48,-1252.34,547.859
1291,0,0.0501814,0.0368793,2.80638,-325.597,-216.459,266.028,-0.270011,0.00544555,0.00691125,-16.4569,2366.99,1273.09,-0.0294529,-0.0191011,0.0375446,992.322,-1215.79,734.176,-1.72609,2.23471,1.39256,-1205.46,-1252.31,547.91
1292,0,0.0499205,0.0371454,2.81407,-324.517,-222.107,266.07,-0.270214,0.00535633,0.00680361,-16.4462,2366.97,1273.07,-0.0308501,-0.021343,0.0377409,992.388,-1215.86,734.069,-1.72412,2.23496,1.39437,-1205.49,-1252.34,547.838
1293,0,0.050654,0.0383267,2.82101,-323.124,-227.577,266.031,-0.272801,0.00562106,0.00721921,-16.4566,2366.93,1273.03,-0.028747,-0.0175903,0.0369604,992.256,-1215.74,734.125,-1.72185,2.23381,1.39544,-1205.48,-1252.39,547.821
1294,0,0.0476839,0.0366423,2.82927,-321.724,-232.974,266.307,-0.27461,0.00595196,0.00784505,-16.4326,2366.85,1273.13,-0.0326239,-0.0295999,0.0370039,992.888,-1215.55,733.674,-1.72265,2.23353,1.39628,-1205.48,-1252.32,547.853
1295,0,0.051945,0.0384863,2.83753,-320.1,-238.226,266.318,-0.272367,0.00582134,0.00794748,-16.4044,2366.85,1273.21,-0.0309599,-0.0226391,0.0380787,992.509,-1215.89,734.083,-1.72321,2.23428,1.39543,-1205.48,-1252.32,547.87
1296,0,0.0524486,0.0365003,2.84501,-318.518,-243.54,266.286,-0.271353,0.00560795,0.00775181,-16.3938,2366.83,1273.19,-0.0302456,-0.0181217,0.0364268,992.158,-1215.76,734.299,-1.722,2.23351,1.39719,-1205.49,-1252.34,547.84
1297,0,0.0503845,0.0371804,2.8524,-317.003,-248.712,265.992,-0.275655,0.00561694,0.0075789,-16.4307,2366.84,1273.11,-0.0169949,0.0026459,0.0366055,991.282,-1215.46,734.337,-1.72312,2.23394,1.39526,-1205.49,-1252.32,547.854
1298,0,0.0438435,0.0358957,2.86088,-315.296,-253.834,266.306,-0.270493,0.00543118,0.00774077,-16.4589,2367.04,1273.02,-0.0179261,0.00214558,0.0356377,991.224,-1215.42,734.351,-1.72303,2.23577,1.39566,-1205.48,-1252.35,547.841
1299,0,0.054782,0.0376538,2.86809,-313.544,-258.709,266.286,-0.272767,0.00572222,0.00730064,-16.4609,2366.9,1273.05,-0.0174073,0.00134584,0.0366624,991.311,-1215.55,734.178,-1.72236,2.23465,1.39547,-1205.49,-1252.38,547.793
1300,0,0.0541382,0.0398036,2.87605,-311.505,-263.521,266.447,-0.268721,0.00540755,0.00665615,-16.4306,2366.88,1273.19,-0.00639951,-0.0199305,0.0992083,997.892,-1217.67,733.091,-1.72382,2.23385,1.39685,-1205.47,-1252.31,547.897
1301,0,0.0489496,0.0350437,2.88465,-309.626,-268.455,266.474,-0.271867,0.00561142,0.00706284,-16.399,2366.84,1273.23,-0.0050685,-0.0219223,0.123974,999.848,-1219.93,731.908,-1.72233,2.23371,1.39507,-1205.47,-1252.31,547.867
1302,0,0.052032,0.0379158,2.8939,-307.587,-273.21,266.136,-0.272708,0.00576828,0.00756234,-16.4246,2366.87,1273.13,-0.00573576,-0.0202936,0.117529,999.315,-1219.71,732.039,-1.72274,2.23392,1.39619,-1205.48,-1252.35,547.832
1303,0,0.0506317,0.0381479,2.90085,-305.461,-278.059,266.283,-0.269702,0.00562559,0.0075059,-16.4523,2367.02,1273.06,-0.00802311,-0.020799,0.112907,998.905,-1219.53,732.161,-1.72367,2.23438,1.39661,-1205.48,-1252.36,547.861
1304,0,0.0518864,0.0390886,2.91071,-303.498,-282.487,266.374,-0.269765,0.00561736,0.00720297,-16.4783,2367.08,1272.97,-0.0125423,-0.0236349,0.0994789,997.863,-1218.96,732.329,-1.72141,2.23435,1.39558,-1205.48,-1252.37,547.784
1305,0,0.0547917,0.0392066,2.91935,-301.072,-287.033,266.385,-0.269047,0.00548245,0.00687498,-16.4737,2366.95,1273.12,,,,,,,-1.72401,2.23405,1.39573,-1205.49,-1252.36,547.884
1306,0,0.0512905,0.0375574,2.9275,-298.797,-291.634,266.557,-0.271799,0.00571568,0.0068541,-16.4259,2366.83,1273.22,,,,,,,-1.72484,2.23406,1.39418,-1205.49,-1252.34,547.899
1307,0,0.0535896,0.0356902,2.93684,-296.275,-296.006,266.446,-0.273481,0.00577935,0.00766341,-16.3824,2366.72,1273.21,,,,,,,-1.7217,2.23283,1.39723,-1205.49,-1252.35,547.85
1308,0,0.0561551,0.0369311,2.94565,-293.907,-300.4,266.435,-0.275154,0.00566661,0.00748604,-16.4232,2366.84,1273.11,,,,,,,-1.72247,2.2336,1.39633,-1205.46,-1252.36,547.861
1309,0,0.0568861,0.0374468,2.9539,-291.489,-304.596,266.429,-0.269086,0.0055479,0.00747896,-16.4553,2367.09,1273.01,,,,,,,-1.72272,2.23395,1.39798,-1205.5,-1252.36,547.838
1310,0,0.0546755,0.0370544,2.96307,-288.851,-308.841,266.415,-0.27036,0.0056894,0.00737493,-16.4864,2367.05,1272.98,,,,,,,-1.72289,2.23355,1.39715,-1205.49,-1252.33,547.832
1311,0,0.0520487,0.0366956,2.97293,-286.338,-312.91,266.45,-0.269103,0.00569375,0.00687043,-16.4587,2366.97,1273.2,,,,,,,-1.72511,2.23459,1.3963,-1205.47,-1252.33,547.921
1312,0,0.0573251,0.0401206,2.9813,-283.336,-316.931,266.486,-0.274023,0.00571806,0.00730924,-16.3987,2366.8,1273.21,,,,,,,-1.72383,2.23466,1.39397,-1205.48,-1252.33,547.846
1313,0,0.0525699,0.0362744,2.99242,-280.603,-321.057,266.481,-0.274875,0.00588026,0.00757362,-16.3588,2366.75,1273.18,,,,,,,-1.72368,2.23451,1.39525,-1205.49,-1252.37,547.817
1314,0,0.0508183,0.0365314,3.0014,-277.864,-324.954,266.278,-0.270986,0.00549519,0.00692374,-16.436,2366.97,1273.05,,,,,,,-1.7223,2.23361,1.39687,-1205.51,-1252.41,547.815
1315,0,0.0543179,0.0360076,3.01078,-274.929,-328.7,266.341,-0.270225,0.0055008,0.00686255,-16.4765,2367.04,1272.96,-0.0164523,0.00220583,0.037127,991.34,-1215.55,734.197,-1.72272,2.2349,1.3957,-1205.47,-1252.35,547.833
1316,0,0.0557412,0.0366871,3.02155,-272.098,-332.544,266.274,-0.269506,0.0054555,0.00713554,-16.4952,2367.03,1273.1,-0.0166123,0.00216782,0.0365775,991.287,-1215.43,734.274,-1.72079,2.23342,1.39875,-1205.49,-1252.29,547.897
1317,0,0.0524438,0.0385391,3.03082,-268.947,-336.042,266.546,-0.281659,0.00282735,0.00654619,-16.1914,2366.45,1272.94,-0.0205686,-0.00719379,0.0344952,991.793,-1214.95,734.158,-1.725,2.23494,1.39434,-1205.45,-1252.31,547.917
1318,0,0.0547695,0.0373123,3.04032,-265.617,-339.826,266.55,-0.271065,0.00583316,0.00725926,-16.3842,2366.85,1273.2,-0.0293521,-0.0189483,0.0376064,992.328,-1215.8,734.159,-1.72355,2.23479,1.39554,-1205.48,-1252.36,547.852
1319,0,0.058133,0.0397726,3.04918,-262.398,-343.535,266.313,-0.272933,0.00580256,0.00762474,-16.3864,2366.84,1273.1,-0.0289146,-0.0179474,0.0376394,992.285,-1215.8,734.213,-1.72258,2.23412,1.3966,-1205.49,-1252.36,547.826
1320,0,0.0603654,0.0378864,3.06043,-259.268,-346.976,266.317,-0.271149,0.00537126,0.00675845,-16.4337,2366.93,1273.1,-0.0298381,-0.0193524,0.0376056,992.333,-1215.83,734.129,-1.72345,2.23299,1.3978,-1205.47,-1252.34,547.86
1321,0,0.058389,0.0399336,3.07031,-256.09,-350.332,266.299,-0.268876,0.00528569,0.00730888,-16.4924,2367.09,1273.01,-0.0245666,-0.0217132,0.0592826,994.209,-1216.82,733.603,-1.72151,2.23349,1.39657,-1205.51,-1252.35,547.8
1322,0,0.0560773,0.0382361,3.08174,-252.685,-353.71,266.344,-0.270589,0.00545834,0.00665936,-16.4592,2366.94,1273.11,-0.0186111,-0.024624,0.0826521,996.348,-1217.98,732.939,-1.72324,2.23455,1.39668,-1205.48,-1252.32,547.872
1323,0,0.0542384,0.0385607,3.09065,-249.271,-357.003,266.437,-0.27115,0.00573117,0.00722497,-16.409,2366.88,1273.19,-0.0146007,-0.025039,0.0980979,997.727,-1218.75,732.515,-1.7233,2.23317,1.39614,-1205.48,-1252.32,547.883
1324,0,0.0539732,0.0381133,3.10154,-245.586,-360.146,266.335,-0.275423,0.0055705,0.00729735,-16.3749,2366.81,1273.12,-0.017178,0.00296095,0.0365989,991.306,-1215.45,734.351,-1.72213,2.23361,1.39552,-1205.49,-1252.34,547.811
1325,0,0.0520825,0.0400737,3.11156,-242.291,-363.412,266.378,-0.27079,0.00549343,0.00730607,-16.4042,2366.88,1273.16,-0.021462,-0.00754129,0.0377888,991.828,-1215.57,734.235,-1.72207,2.23427,1.39779,-1205.48,-1252.37,547.857
1326,0,0.0547244,0.0409521,3.12235,-238.515,-366.374,266.203,-0.268859,0.00527742,0.00653284,-16.4767,2367,1273.06,-0.0279661,-0.0156069,0.0372132,992.111,-1215.71,734.203,-1.72294,2.23304,1.39523,-1205.47,-1252.33,547.883
1327,0,0.0557849,0.0399722,3.13373,-234.954,-369.411,266.233,-0.26832,0.00536841,0.00717971,-16.4953,2367.1,1273.08,-0.0267908,-0.014134,0.0368806,992.06,-1215.64,734.266,-1.72296,2.23444,1.39533,-1205.46,-1252.33,547.886
1328,0,0.0522355,0.0403102,3.14414,-231.399,-372.243,266.181,-0.271964,0.00582524,0.00710245,-16.4456,2366.85,1273.19,-0.0277628,-0.0163939,0.0372252,992.186,-1215.68,734.145,-1.72128,2.23284,1.3997,-1205.5,-1252.31,547.849
1329,0,0.0554066,0.0404903,3.15441,-227.409,-374.946,266.312,-0.276868,0.00571906,0.00731203,-16.4117,2366.71,1273.14,-0.0304297,-0.0259044,0.0368497,992.748,-1215.48,733.693,-1.72253,2.23427,1.39479,-1205.49,-1252.36,547.807
1330,0,0.0538067,0.0406745,3.16539,-223.643,-377.733,266.309,-0.275761,0.0057824,0.00713057,-16.3643,2366.71,1273.19,,,,,,,-1.72303,2.23347,1.39688,-1205.49,-1252.35,547.825
1331,0,0.0540247,0.0421527,3.17714,-219.716,-380.391,266.279,-0.270751,0.00546421,0.00766447,-16.411,2366.98,1273.09,,,,,,,-1.72157,2.23447,1.3964,-1205.48,-1252.33,547.84
1332,0,0.0594094,0.0383001,3.18908,-215.92,-383.109,266.161,-0.277643,0.00267846,0.00639482,-16.2267,2366.59,1272.88,,,,,,,-1.72223,2.2342,1.39715,-1205.49,-1252.31,547.885
1333,0,0.0550443,0.0437881,3.19999,-211.992,-385.548,266.05,-0.267645,0.00546697,0.00717484,-16.4852,2367.03,1273.11,,,,,,,-1.7236,2.23301,1.39545,-1205.49,-1252.32,547.86
1334,0,0.0514635,0.0409143,3.2097,-207.952,-387.947,266.129,-0.271892,0.00592686,0.00772566,-16.4608,2366.9,1273.13,,,,,,,-1.72406,2.23345,1.39631,-1205.51,-1252.34,547.84
1335,0,0.0548052,0.0435499,3.22191,-203.797,-390.296,265.949,-0.275344,0.00588643,0.0075971,-16.4166,2366.76,1273.15,,,,,,,-1.72259,2.23521,1.39542,-1205.5,-1252.37,547.807
1336,0,0.0537606,0.0397494,3.23359,-199.589,-392.63,265.893,-0.273449,0.00542708,0.0069869,-16.3668,2366.8,1273.16,-0.0171658,0.00207429,0.0370776,991.315,-1215.52,734.303,-1.72355,2.23474,1.39509,-1205.49,-1252.35,547.852
1337,0,0.0545226,0.0421873,3.24454,-195.454,-394.881,266.141,-0.267172,0.00560063,0.00700568,-16.4656,2367.06,1273.09,-0.0135185,-0.030278,0.0939907,998.165,-1217.62,733.344,-1.72257,2.23395,1.39848,-1205.48,-1252.31,547.888
1338,0,0.0589192,0.043152,3.25499,-191.163,-397.005,265.772,-0.270157,0.00541734,0.00742672,-16.4514,2366.94,1273.12,,,,,,,-1.72021,2.23226,1.39866,-1205.49,-1252.28,547.851
1339,0,0.0530463,0.0389689,3.26763,-187.114,-399.006,265.873,-0.27146,0.0057701,0.00712681,-16.4696,2366.92,1273.13,,,,,,,-1.72287,2.23316,1.39834,-1205.5,-1252.32,547.856
1340,0,0.0526927,0.0422271,3.27936,-182.848,-400.758,265.73,-0.274558,0.00595922,0.00737763,-16.4225,2366.78,1273.18,,,,,,,-1.72221,2.23296,1.39807,-1205.5,-1252.34,547.842
1341,0,0.0523715,0.0396604,3.2921,-178.543,-402.616,265.567,-0.273213,0.00603153,0.00756886,-16.4012,2366.92,1273.09,,,,,,,-1.72377,2.23451,1.39348,-1205.46,-1252.38,547.827
1342,0,0.0505413,0.0420535,3.30451,-174.364,-404.339,265.524,-0.270274,0.00560742,0.00692769,-16.4454,2366.92,1273.13,,,,,,,-1.72342,2.2334,1.39751,-1205.51,-1252.32,547.855
1343,0,0.055268,0.0420588,3.31544,-169.88,-406.006,265.529,-0.268603,0.00565486,0.00697012,-16.4375,2367.01,1273.06,,,,,,,-1.72449,2.23406,1.39471,-1205.48,-1252.33,547.891
1344,0,0.0572974,0.0392933,3.32736,-165.564,-407.446,265.294,-0.26978,0.00557237,0.0072054,-16.4559,2366.99,1273.12,,,,,,,-1.72452,2.23309,1.39754,-1205.49,-1252.33,547.882
1345,0,0.0564266,0.0435458,3.33862,-161.177,-408.808,265.325,-0.275022,0.00554621,0.00754187,-16.4352,2366.81,1273.16,,,,,,,-1.72224,2.23342,1.39741,-1205.51,-1252.35,547.834
1346,0,0.0573573,0.039862,3.35204,-156.813,-409.96,265.314,-0.273876,0.00574075,0.00721995,-16.4247,2366.81,1273.15,,,,,,,-1.72191,2.23486,1.39703,-1205.48,-1252.37,547.845
1347,0,0.0556536,0.0442899,3.36306,-152.563,-411.048,265.236,-0.273153,0.00581625,0.00711159,-16.4147,2366.83,1273.14,,,,,,,-1.72243,2.23313,1.39591,-1205.5,-1252.32,547.839
